plot_id,class,Site,cover,level,layer,id,percentage_inside,pland,NA
160,1,ana,bare,class,1,NA,100.094512,1.520857299,NA
160,1,man,bare,class,1,NA,100.0900777,3.629720625,NA
160,255,vhu,bare,class,1,NA,100.0311061,38.95983153,NA
161,1,ana,bare,class,1,NA,99.99391446,20.06739231,NA
161,1,man,bare,class,NA,NA,NA,0,NA
161,255,vhu,bare,class,1,NA,100.0311061,45.38263187,NA
162,1,ana,bare,class,1,NA,99.89351896,17.46387875,NA
162,1,man,bare,class,NA,NA,NA,0,NA
162,255,vhu,bare,class,1,NA,99.91145171,2.353042418,NA
163,1,ana,bare,class,1,NA,99.99391446,0.857150938,NA
163,1,man,bare,class,NA,NA,NA,0,NA
163,255,vhu,bare,class,1,NA,100.0311061,12.86422371,NA
164,1,ana,bare,class,NA,NA,NA,0,NA
164,1,man,bare,class,NA,NA,NA,0,NA
164,255,vhu,bare,class,1,NA,100.0311061,14.63728046,NA
165,1,ana,bare,class,NA,NA,NA,0,NA
165,1,man,bare,class,NA,NA,NA,0,NA
165,255,vhu,bare,class,1,NA,100.0311061,33.10446093,NA
166,1,ana,bare,class,NA,NA,NA,0,NA
166,1,man,bare,class,NA,NA,NA,0,NA
166,255,vhu,bare,class,1,NA,99.91145171,36.60640396,NA
167,1,ana,bare,class,NA,NA,NA,0,NA
167,1,man,bare,class,NA,NA,NA,0,NA
167,255,vhu,bare,class,1,NA,100.0311061,58.33911125,NA
168,1,ana,bare,class,NA,NA,NA,0,NA
168,1,man,bare,class,NA,NA,NA,0,NA
168,255,vhu,bare,class,1,NA,100.0311061,58.79279718,NA
169,1,ana,bare,class,NA,NA,NA,0,NA
169,1,man,bare,class,1,NA,100.0900777,17.82853729,NA
169,255,vhu,bare,class,1,NA,99.91145171,62.03721898,NA
170,1,ana,bare,class,1,NA,99.99391446,8.389695603,NA
170,1,man,bare,class,1,NA,100.0900777,46.98499172,NA
170,255,vhu,bare,class,1,NA,100.0311061,80.10085093,NA
171,1,ana,bare,class,1,NA,99.99391446,7.405174016,NA
171,1,man,bare,class,NA,NA,NA,0,NA
171,255,vhu,bare,class,1,NA,100.0311061,62.38962267,NA
172,1,ana,bare,class,1,NA,99.89351896,3.176041172,NA
172,1,man,bare,class,NA,NA,NA,0,NA
172,255,vhu,bare,class,1,NA,99.91145171,18.14077235,NA
173,1,ana,bare,class,1,NA,99.99391446,2.6821572,NA
173,1,man,bare,class,NA,NA,NA,0,NA
173,255,vhu,bare,class,1,NA,100.0311061,23.45385783,NA
174,1,ana,bare,class,NA,NA,NA,0,NA
174,1,man,bare,class,NA,NA,NA,0,NA
174,255,vhu,bare,class,1,NA,100.0311061,57.3288829,NA
175,1,ana,bare,class,NA,NA,NA,0,NA
175,1,man,bare,class,NA,NA,NA,0,NA
175,255,vhu,bare,class,1,NA,100.0311061,52.73242988,NA
176,1,ana,bare,class,NA,NA,NA,0,NA
176,1,man,bare,class,NA,NA,NA,0,NA
176,255,vhu,bare,class,1,NA,99.91145171,30.52902578,NA
177,1,ana,bare,class,NA,NA,NA,0,NA
177,1,man,bare,class,NA,NA,NA,0,NA
177,255,vhu,bare,class,1,NA,100.0311061,38.51631665,NA
178,1,ana,bare,class,NA,NA,NA,0,NA
178,1,man,bare,class,NA,NA,NA,0,NA
178,255,vhu,bare,class,1,NA,100.0311061,43.05761682,NA
179,1,ana,bare,class,NA,NA,NA,0,NA
179,1,man,bare,class,1,NA,99.94930406,22.89217725,NA
179,255,vhu,bare,class,1,NA,99.91145171,74.78704866,NA
180,1,ana,bare,class,NA,NA,NA,0,NA
180,1,man,bare,class,1,NA,99.94930406,23.48111171,NA
180,255,vhu,bare,class,1,NA,100.0311061,60.78617884,NA
181,1,ana,bare,class,NA,NA,NA,0,NA
181,1,man,bare,class,NA,NA,NA,0,NA
181,255,vhu,bare,class,1,NA,100.0311061,41.93522047,NA
182,1,ana,bare,class,NA,NA,NA,0,NA
182,1,man,bare,class,NA,NA,NA,0,NA
182,255,vhu,bare,class,1,NA,99.91145171,33.54899781,NA
183,1,ana,bare,class,NA,NA,NA,0,NA
183,1,man,bare,class,NA,NA,NA,0,NA
183,255,vhu,bare,class,1,NA,100.0311061,53.65040254,NA
184,1,ana,bare,class,NA,NA,NA,0,NA
184,1,man,bare,class,NA,NA,NA,0,NA
184,255,vhu,bare,class,1,NA,100.0311061,52.89373406,NA
185,1,ana,bare,class,NA,NA,NA,0,NA
185,1,man,bare,class,NA,NA,NA,0,NA
185,255,vhu,bare,class,1,NA,100.0311061,51.81288141,NA
186,1,ana,bare,class,NA,NA,NA,0,NA
186,1,man,bare,class,NA,NA,NA,0,NA
186,255,vhu,bare,class,1,NA,99.91145171,12.62863495,NA
187,1,ana,bare,class,NA,NA,NA,0,NA
187,1,man,bare,class,NA,NA,NA,0,NA
187,255,vhu,bare,class,1,NA,100.0311061,33.76830072,NA
188,1,ana,bare,class,NA,NA,NA,0,NA
188,1,man,bare,class,NA,NA,NA,0,NA
188,255,vhu,bare,class,1,NA,100.0311061,59.10967539,NA
189,1,ana,bare,class,NA,NA,NA,0,NA
189,1,man,bare,class,1,NA,100.0900777,3.53199966,NA
189,255,vhu,bare,class,1,NA,99.91145171,50.57520886,NA
190,1,ana,bare,class,NA,NA,NA,0,NA
190,1,man,bare,class,1,NA,100.0900777,33.80532164,NA
190,255,vhu,bare,class,1,NA,100.0311061,54.6093459,NA
191,1,ana,bare,class,NA,NA,NA,0,NA
191,1,man,bare,class,NA,NA,NA,0,NA
191,255,vhu,bare,class,1,NA,100.0311061,54.68655989,NA
192,1,ana,bare,class,NA,NA,NA,0,NA
192,1,man,bare,class,NA,NA,NA,0,NA
192,255,vhu,bare,class,1,NA,99.91145171,41.63964287,NA
193,1,ana,bare,class,NA,NA,NA,0,NA
193,1,man,bare,class,NA,NA,NA,0,NA
193,255,vhu,bare,class,1,NA,100.0311061,22.66524368,NA
194,1,ana,bare,class,NA,NA,NA,0,NA
194,1,man,bare,class,NA,NA,NA,0,NA
194,255,vhu,bare,class,1,NA,100.0311061,45.12477437,NA
195,1,ana,bare,class,NA,NA,NA,0,NA
195,1,man,bare,class,NA,NA,NA,0,NA
195,255,vhu,bare,class,1,NA,100.0311061,42.02289202,NA
196,1,ana,bare,class,NA,NA,NA,0,NA
196,1,man,bare,class,NA,NA,NA,0,NA
196,255,vhu,bare,class,1,NA,99.91145171,38.23944925,NA
197,1,ana,bare,class,1,NA,99.99391446,0.554532011,NA
197,1,man,bare,class,NA,NA,NA,0,NA
197,255,vhu,bare,class,1,NA,100.0311061,43.52534166,NA
198,1,ana,bare,class,1,NA,99.99391446,7.012759287,NA
198,1,man,bare,class,NA,NA,NA,0,NA
198,255,vhu,bare,class,1,NA,100.0311061,48.4733404,NA
199,1,ana,bare,class,NA,NA,NA,0,NA
199,1,man,bare,class,1,NA,99.94930406,10.56872883,NA
199,255,vhu,bare,class,1,NA,99.91145171,42.1611388,NA
200,1,ana,bare,class,NA,NA,NA,0,NA
200,1,man,bare,class,1,NA,99.94930406,51.04791902,NA
200,255,vhu,bare,class,1,NA,100.0311061,32.53488239,NA
201,1,ana,bare,class,NA,NA,NA,0,NA
201,1,man,bare,class,NA,NA,NA,0,NA
201,255,vhu,bare,class,1,NA,100.0311061,37.36784804,NA
202,1,ana,bare,class,NA,NA,NA,0,NA
202,1,man,bare,class,NA,NA,NA,0,NA
202,255,vhu,bare,class,1,NA,99.91145171,58.88773352,NA
203,1,ana,bare,class,NA,NA,NA,0,NA
203,1,man,bare,class,NA,NA,NA,0,NA
203,255,vhu,bare,class,1,NA,100.0311061,57.10354411,NA
204,1,ana,bare,class,NA,NA,NA,0,NA
204,1,man,bare,class,NA,NA,NA,0,NA
204,255,vhu,bare,class,1,NA,100.0311061,40.96753861,NA
205,1,ana,bare,class,NA,NA,NA,0,NA
205,1,man,bare,class,NA,NA,NA,0,NA
205,255,vhu,bare,class,1,NA,100.0311061,37.98427069,NA
206,1,ana,bare,class,NA,NA,NA,0,NA
206,1,man,bare,class,NA,NA,NA,0,NA
206,255,vhu,bare,class,1,NA,99.91145171,26.4689304,NA
207,1,ana,bare,class,1,NA,100.094512,5.440556195,NA
207,1,man,bare,class,NA,NA,NA,0,NA
207,255,vhu,bare,class,1,NA,100.0311061,39.95258287,NA
208,1,ana,bare,class,1,NA,100.094512,32.2871385,NA
208,1,man,bare,class,NA,NA,NA,0,NA
208,255,vhu,bare,class,1,NA,100.0311061,55.22018165,NA
209,1,ana,bare,class,1,NA,99.99401546,1.012196662,NA
209,1,man,bare,class,NA,NA,NA,0,NA
209,255,vhu,bare,class,1,NA,99.91145171,62.63014092,NA
210,1,ana,bare,class,NA,NA,NA,0,NA
210,1,man,bare,class,1,NA,100.0900777,69.39711703,NA
210,255,vhu,bare,class,1,NA,100.0311061,54.50749219,NA
211,1,ana,bare,class,NA,NA,NA,0,NA
211,1,man,bare,class,NA,NA,NA,0,NA
211,255,vhu,bare,class,1,NA,100.0311061,32.22688594,NA
212,1,ana,bare,class,NA,NA,NA,0,NA
212,1,man,bare,class,NA,NA,NA,0,NA
212,255,vhu,bare,class,1,NA,99.91145171,22.70041952,NA
213,1,ana,bare,class,NA,NA,NA,0,NA
213,1,man,bare,class,NA,NA,NA,0,NA
213,255,vhu,bare,class,1,NA,100.0311061,37.14566083,NA
214,1,ana,bare,class,NA,NA,NA,0,NA
214,1,man,bare,class,NA,NA,NA,0,NA
214,255,vhu,bare,class,1,NA,100.0311061,49.44531989,NA
215,1,ana,bare,class,NA,NA,NA,0,NA
215,1,man,bare,class,NA,NA,NA,0,NA
215,255,vhu,bare,class,1,NA,100.0311061,13.5870842,NA
216,1,ana,bare,class,NA,NA,NA,0,NA
216,1,man,bare,class,NA,NA,NA,0,NA
216,255,vhu,bare,class,1,NA,99.91145171,30.37111406,NA
217,1,ana,bare,class,1,NA,99.99391446,0.007272551,NA
217,1,man,bare,class,NA,NA,NA,0,NA
217,255,vhu,bare,class,1,NA,100.0311061,41.97561814,NA
218,1,ana,bare,class,1,NA,99.99391446,1.658444644,NA
218,1,man,bare,class,NA,NA,NA,0,NA
218,255,vhu,bare,class,1,NA,100.0311061,61.96587686,NA
219,1,ana,bare,class,NA,NA,NA,0,NA
219,1,man,bare,class,NA,NA,NA,0,NA
219,255,vhu,bare,class,1,NA,99.91145171,68.97701603,NA
220,1,ana,bare,class,NA,NA,NA,0,NA
220,1,man,bare,class,1,NA,99.94930406,35.41272954,NA
220,255,vhu,bare,class,1,NA,100.0311061,51.35403833,NA
221,1,ana,bare,class,NA,NA,NA,0,NA
221,1,man,bare,class,NA,NA,NA,0,NA
221,255,vhu,bare,class,1,NA,100.0311061,36.8641664,NA
222,1,ana,bare,class,NA,NA,NA,0,NA
222,1,man,bare,class,NA,NA,NA,0,NA
222,255,vhu,bare,class,1,NA,99.91145171,21.38850443,NA
223,1,ana,bare,class,NA,NA,NA,0,NA
223,1,man,bare,class,NA,NA,NA,0,NA
223,255,vhu,bare,class,1,NA,100.0311061,37.67011432,NA
224,1,ana,bare,class,NA,NA,NA,0,NA
224,1,man,bare,class,NA,NA,NA,0,NA
224,255,vhu,bare,class,1,NA,100.0311061,26.64842564,NA
225,1,ana,bare,class,NA,NA,NA,0,NA
225,1,man,bare,class,NA,NA,NA,0,NA
225,255,vhu,bare,class,1,NA,100.0311061,52.71165802,NA
226,1,ana,bare,class,NA,NA,NA,0,NA
226,1,man,bare,class,NA,NA,NA,0,NA
226,255,vhu,bare,class,1,NA,99.91145171,49.83556241,NA
227,1,ana,bare,class,NA,NA,NA,0,NA
227,1,man,bare,class,NA,NA,NA,0,NA
227,255,vhu,bare,class,1,NA,100.0311061,42.21972323,NA
228,1,ana,bare,class,NA,NA,NA,0,NA
228,1,man,bare,class,NA,NA,NA,0,NA
228,255,vhu,bare,class,1,NA,100.0311061,66.0016331,NA
229,1,ana,bare,class,NA,NA,NA,0,NA
229,1,man,bare,class,NA,NA,NA,0,NA
229,255,vhu,bare,class,1,NA,99.91145171,61.15113486,NA
230,1,ana,bare,class,1,NA,99.99391446,6.011167406,NA
230,1,man,bare,class,1,NA,100.0900777,9.533530753,NA
230,255,vhu,bare,class,1,NA,100.0311061,51.27868665,NA
231,1,ana,bare,class,NA,NA,NA,0,NA
231,1,man,bare,class,NA,NA,NA,0,NA
231,255,vhu,bare,class,1,NA,100.0311061,30.19983956,NA
232,1,ana,bare,class,NA,NA,NA,0,NA
232,1,man,bare,class,NA,NA,NA,0,NA
232,255,vhu,bare,class,1,NA,99.91145171,20.01247804,NA
233,1,ana,bare,class,NA,NA,NA,0,NA
233,1,man,bare,class,NA,NA,NA,0,NA
233,255,vhu,bare,class,1,NA,100.0311061,9.786264791,NA
234,1,ana,bare,class,NA,NA,NA,0,NA
234,1,man,bare,class,NA,NA,NA,0,NA
234,255,vhu,bare,class,1,NA,100.0311061,27.80634902,NA
235,1,ana,bare,class,NA,NA,NA,0,NA
235,1,man,bare,class,NA,NA,NA,0,NA
235,255,vhu,bare,class,1,NA,100.0311061,37.27072171,NA
236,1,ana,bare,class,NA,NA,NA,0,NA
236,1,man,bare,class,NA,NA,NA,0,NA
236,255,vhu,bare,class,1,NA,99.91145171,66.51439636,NA
237,1,ana,bare,class,NA,NA,NA,0,NA
237,1,man,bare,class,NA,NA,NA,0,NA
237,255,vhu,bare,class,1,NA,100.0311061,55.86783371,NA
238,1,ana,bare,class,NA,NA,NA,0,NA
238,1,man,bare,class,NA,NA,NA,0,NA
238,255,vhu,bare,class,1,NA,100.0311061,62.82067444,NA
239,1,ana,bare,class,NA,NA,NA,0,NA
239,1,man,bare,class,NA,NA,NA,0,NA
239,255,vhu,bare,class,1,NA,99.91145171,53.18885582,NA
240,1,ana,bare,class,NA,NA,NA,0,NA
240,1,man,bare,class,1,NA,99.94930406,0.306650027,NA
240,255,vhu,bare,class,1,NA,100.0311061,63.62948744,NA
241,1,ana,bare,class,NA,NA,NA,0,NA
241,1,man,bare,class,NA,NA,NA,0,NA
241,255,vhu,bare,class,1,NA,100.0311061,52.52213277,NA
242,1,ana,bare,class,NA,NA,NA,0,NA
242,1,man,bare,class,NA,NA,NA,0,NA
242,255,vhu,bare,class,1,NA,99.91145171,52.93398831,NA
243,1,ana,bare,class,NA,NA,NA,0,NA
243,1,man,bare,class,NA,NA,NA,0,NA
243,255,vhu,bare,class,1,NA,100.0311061,21.9551328,NA
244,1,ana,bare,class,NA,NA,NA,0,NA
244,1,man,bare,class,NA,NA,NA,0,NA
244,255,vhu,bare,class,1,NA,100.0311061,52.47614818,NA
245,1,ana,bare,class,NA,NA,NA,0,NA
245,1,man,bare,class,NA,NA,NA,0,NA
245,255,vhu,bare,class,1,NA,100.0311061,55.15041687,NA
246,1,ana,bare,class,NA,NA,NA,0,NA
246,1,man,bare,class,NA,NA,NA,0,NA
246,255,vhu,bare,class,1,NA,99.91145171,58.00207967,NA
247,1,ana,bare,class,NA,NA,NA,0,NA
247,1,man,bare,class,NA,NA,NA,0,NA
247,255,vhu,bare,class,1,NA,100.0311061,50.48992923,NA
248,1,ana,bare,class,NA,NA,NA,0,NA
248,1,man,bare,class,NA,NA,NA,0,NA
248,255,vhu,bare,class,1,NA,100.0311061,53.24556628,NA
249,1,ana,bare,class,NA,NA,NA,0,NA
249,1,man,bare,class,NA,NA,NA,0,NA
249,255,vhu,bare,class,1,NA,99.91145171,66.71734376,NA
250,1,ana,bare,class,NA,NA,NA,0,NA
250,1,man,bare,class,NA,NA,NA,0,NA
250,255,vhu,bare,class,1,NA,100.0311061,66.5250838,NA
