x,y
3551.560842,5395.783177
7374.115906,5371.962708
2688.916194,5412.124131
3269.193087,5371.239121
2794.276827,5318.800811
1780.017884,5382.250591
1134.162905,5407.527925
6357.116099,5352.416667
3016.215989,5381.361429
4808.108559,5348.122324
4445.330564,5381.273818
5189.739426,5347.836932
6002.654213,5314.242602
2010.055809,5347.329412
1726.267486,5323.652542
3444.866308,5312.922225
1278.227077,5298.801483
2352.385266,5260.85433
6927.325093,5267.148123
748.5223916,5287.927614
2785.511149,5267.527719
4627.125421,5256.582381
8176.145442,5299.616426
896.6411243,5272.588071
1896.822368,5245.016507
4040.395,5258.241018
7943.36028,5226.418955
3784.64878,5267.427966
6027.568419,5205.987987
7533.601387,5261.918828
2317.808207,5199.084409
1285.566029,5195.467848
3618.369914,5418.384804
377.2119749,5197.694125
4873.500855,5154.752808
5799.577898,5171.399408
1654.762527,5170.560988
1150.258348,5103.202435
1964.986659,5125.66174
6838.196697,5143.806045
7327.975086,5212.266405
3900.503938,5109.316354
3411.501712,5131.695492
814.0376344,5128.564895
8095.885618,5118.095387
4661.835511,5079.686275
1365.661626,5097.172565
7698.821992,5069.444676
2861.473722,5097.248155
3776.284599,5066.024034
5994.596566,5068.159766
6166.004869,5127.707585
126.5542926,5076.153826
3883.662272,5023.273718
1198.721926,5018.459211
7084.496872,5023.63785
4072.890642,5031.567954
1039.378539,5020.736158
5380.055547,5048.000323
399.3621268,5008.137269
4376.386221,5040.55406
18.89882823,4981.096277
4167.900624,5002.128074
4711.235464,4966.343596
4258.666194,4975.147449
2609.831044,4972.743128
629.5557991,4952.152296
1159.361374,4849.767724
1300.667307,4897.320542
3672.500843,4895.67058
2387.023181,4896.636944
3172.66971,4900.059245
6415.313902,4893.762087
2990.398002,4927.084788
1443.203619,4915.930251
6290.645921,4899.975563
1961.265406,4814.269424
2213.976395,4885.498476
2918.178784,4852.318056
3798.904828,4881.702796
4116.725085,4888.52383
3454.437679,4876.434208
4548.722542,4911.571083
1889.293802,4848.551979
2489.963452,4829.595367
5428.280314,4842.286194
2290.583518,4800.300265
5661.511427,4876.346524
4980.877177,4883.50421
459.3622952,4840.761198
144.2470043,4826.95439
3304.973956,4903.668708
4836.580455,4796.68601
5061.161328,4776.117147
7980.929069,4788.321869
6360.278325,4733.280669
2761.013101,4713.974016
589.2818806,4735.224867
4126.495114,4717.922402
4654.151331,4723.45039
7551.928451,4741.628089
1826.150661,4734.730386
2844.235499,4778.548049
60.00616343,4743.582967
5872.295167,4824.014912
1549.413675,4746.156963
8309.869996,4692.88591
4895.839493,4694.766165
3826.598491,4721.28074
1728.315903,4672.154044
2569.92183,4693.275854
4531.76049,4690.457168
3387.086085,4657.126946
163.8233554,4652.648717
2104.925903,4680.992772
2271.654114,4636.799349
8160.014916,4660.839017
7377.449062,4672.159111
7090.66518,4654.408612
2974.068191,4644.866407
2340.023296,4614.385318
3468.599368,4613.835095
617.1177468,4593.452329
4656.021559,4590.256877
3273.759053,4613.31463
4218.137546,4600.765018
2192.06947,4579.297574
5119.447118,4635.797708
7756.234075,4549.802444
5344.859267,4624.283834
5789.524177,4614.820587
6257.516547,4578.933839
7543.800841,4538.813202
3793.586087,4544.220345
3126.019365,4558.201897
4875.843781,4508.244389
2424.893176,4488.566491
2320.979614,4476.753436
3915.757889,4534.199549
1377.47749,4496.388537
6668.632944,4478.153522
2943.17446,4493.441757
2708.86242,4475.452438
8327.811367,4476.715457
798.6036348,4463.896
2157.769575,4458.283809
564.1228571,4438.286224
3487.445788,4433.554807
958.3310984,4429.346313
6147.694378,4431.005144
5475.063777,4455.642883
4431.735877,4425.359408
2002.444577,4383.810722
1195.571317,4354.865512
4569.429627,4393.288268
6427.308153,4438.969412
1066.957709,4352.115805
4230.638129,4347.539089
2679.001683,4298.028925
7210.522118,4351.394099
8198.832112,4301.374689
199.3762958,4333.059268
770.7397875,4340.011177
8044.890814,4298.541779
2317.241329,4295.318547
8206.39312,4241.536613
4043.685112,4273.537205
4390.921063,4255.050534
7646.988852,4263.130209
6788.752238,4241.169387
3931.890695,4252.509464
4624.074609,4265.517541
7301.520412,4237.277166
3549.869704,4255.890556
1388.313945,4200.537558
4855.671779,4253.3279
2822.84666,4297.361327
8122.064588,4201.755116
4741.822627,4220.555585
3774.411612,4221.046613
2210.141169,4195.882909
3982.725793,4143.433357
898.829961,4202.113867
3202.471458,4241.141914
4066.604022,4177.050066
1573.668168,4213.467244
5740.613924,4228.762112
2326.665526,4173.634016
512.7827234,4167.172519
131.1031979,4161.329106
7559.964047,4121.281183
7236.729902,4125.152706
1882.348021,4127.13081
1726.112041,4101.803014
2525.706864,4124.253263
4290.912428,4140.612316
8319.718108,4106.155769
8231.226509,4130.458855
5182.730844,4125.658564
3619.177623,4080.816555
4583.601827,4061.307846
4939.225486,4071.834292
1461.665446,4040.412951
3423.656721,4039.153991
3946.182664,4060.1315
2412.662657,4028.883961
37.94959885,4030.525899
8046.586925,4035.784696
4771.095785,4030.757643
744.4684208,4033.045096
3501.716806,4001.564181
7721.697809,4019.272476
2635.307973,4014.532947
4461.716531,4016.390116
4130.555254,3991.797739
5127.00442,3984.933586
4268.30971,3958.309063
215.1706674,3999.896312
2695.79005,3972.140885
1725.915465,3988.998988
6855.967767,4048.384741
7918.695523,3927.736837
4590.91745,3946.557846
3599.834031,3993.639407
1324.75541,4004.131452
3145.279169,3964.796265
2034.186388,3932.083348
2773.605695,3906.893425
3940.221512,3906.559154
784.4358302,3927.850439
135.0530063,3914.171684
4402.464278,3908.429791
3597.07838,3843.365901
8322.279579,3859.080718
7105.53938,3864.709346
3735.258779,3880.990992
976.5169646,3854.731324
4152.15976,3875.496451
1853.182926,3873.341286
614.6071854,3869.736023
4539.529584,3831.025747
4888.99045,3830.90612
3933.322388,3807.654954
7018.52749,3833.135717
7822.521447,3848.409135
2489.931483,3835.342753
5684.011765,3874.440156
2585.559691,3814.923968
3290.103474,3803.435996
7955.591812,3780.718435
5072.609022,3821.10093
1707.105478,3773.284837
2806.841318,3745.437238
4158.430847,3740.753253
2165.455648,3810.473823
6895.088852,3748.246723
5590.800344,3707.715052
7327.717896,3696.376041
716.7824751,3737.453309
1280.123302,3754.480118
2979.140848,3703.350772
7876.344971,3672.749277
3576.473694,3709.46577
87.39280942,3682.303092
3910.948234,3631.54585
2586.04087,3637.256448
7108.771912,3685.782255
391.5509827,3632.161272
945.1253014,3588.952032
2917.540819,3603.592999
2147.686648,3587.578188
5354.721169,3605.339858
6966.188978,3581.916489
8127.279638,3590.414039
5474.214838,3603.94315
3158.795643,3569.359895
3907.481964,3521.742178
4889.330903,3538.410391
3397.37524,3539.50457
1614.175533,3515.64574
2735.700182,3455.478152
2233.49801,3475.696098
689.5076462,3463.532244
4004.794214,3462.621104
7833.317364,3483.920345
3249.108959,3419.431301
8143.98347,3409.827523
199.3374312,3455.332249
3814.222805,3423.250288
5217.624161,3440.960553
3731.576375,3377.897075
5071.26579,3401.214894
5609.566584,3387.703873
8323.882094,3392.976681
5355.825132,3422.862964
2085.371317,3398.64879
71.45328911,3383.089634
1006.12867,3372.511102
4630.347968,3370.174017
319.0032507,3317.461661
6640.260112,3297.754628
2858.719712,3308.420947
4107.841509,3303.501063
3008.5937,3327.544054
2129.080281,3277.499926
4876.452523,3275.94442
2723.191842,3290.964124
1993.249055,3274.44223
727.3662794,3265.383102
1535.806605,3315.498122
6143.911644,3326.2061
2693.791244,3235.10506
8037.420636,3249.764212
1794.246179,3180.026633
29.574791,3235.631483
6060.240038,3185.452041
664.2502474,3206.120328
3948.250777,3236.014516
1882.603873,3191.425158
3654.93197,3220.13389
5280.906434,3206.830148
7241.115091,3162.140422
4415.439659,3168.008285
368.0773331,3194.601235
1976.132726,3180.478911
2611.158742,3185.413733
1203.867664,3166.306373
5049.584376,3173.961059
3593.734715,3110.759402
997.8756799,3126.291027
3352.473378,3128.375528
206.8656027,3131.139836
3924.726235,3143.430941
4300.325518,3120.259404
7815.951719,3119.948089
582.201311,3130.824498
3742.113459,3084.45798
6820.936363,3271.183708
8091.071659,3106.454019
2074.469967,3092.405422
811.7398452,3041.18659
250.7973384,3048.987824
7488.082031,3030.698139
1932.980793,3037.125473
1793.935047,3073.036209
4766.228266,3050.196378
3153.528931,3059.950141
2371.764586,3049.159076
3003.926151,3028.786742
7320.699134,2991.970799
2645.517728,3022.832339
5063.674817,3001.570078
6530.389955,2960.002938
5185.967838,2994.643749
3487.416656,2963.532957
7141.251367,2932.787221
979.0530441,2940.346702
5974.389771,2950.42395
5681.090412,2942.364538
2099.330487,2949.989305
1134.619672,2937.069574
1278.34047,2914.203233
6586.406789,2853.935089
1615.047536,2866.002941
6026.210896,2827.673651
2864.834167,2848.774039
4201.433058,2849.450864
650.9281307,2856.539444
328.431633,2890.07445
7634.972945,2859.12867
3187.18679,2837.268812
3474.327244,2807.513306
2147.680453,2834.896679
4418.383199,2813.011245
3908.88357,2799.681669
5766.566789,2804.081681
613.5422369,2743.183399
4208.478921,2723.399018
6076.60899,2757.144252
5168.549924,2767.375974
1821.881549,2774.147105
7792.969586,2734.645644
245.1352189,2757.89235
2784.165589,2741.902267
4930.360372,2737.698539
3259.051584,2708.764002
3040.662623,2784.714458
2279.237931,2727.952388
2461.156649,2797.159172
1207.400898,2709.581299
8245.567765,2720.787858
771.0745573,2664.877961
6547.807072,2681.499749
1371.404496,2692.106492
1959.940829,2640.098603
3551.575087,2591.875886
1026.699513,2660.739703
2476.50035,2607.093568
241.8465448,2649.35968
4017.428559,2644.924722
5073.721132,2615.132036
5951.097246,2644.181694
2371.806296,2605.768709
7755.15862,2604.558155
4560.461354,2622.400395
585.7063113,2619.709674
1043.05765,2552.525535
1933.676667,2551.750888
3044.183022,2566.947598
3463.430728,2533.765426
2181.582675,2532.633542
3827.5701,2560.348992
2743.479973,2553.749966
2904.259445,2502.386148
3303.761385,2525.921941
5356.3829,2521.534212
3695.286715,2498.068436
4831.269775,2520.750177
6728.680721,2494.13958
4284.751521,2478.991717
4147.943218,2460.642545
697.0820519,2428.843004
4654.146887,2418.54124
1728.645323,2442.804609
942.6243091,2459.780094
106.876891,2426.422813
3617.912094,2402.032047
18.36540754,2406.454097
1475.826099,2391.380295
2361.839326,2417.135826
3947.517659,2435.225895
293.6629698,2372.284229
6592.869933,2399.696379
2134.011203,2336.289202
5807.142274,2377.263314
5313.34063,2368.489295
4042.602556,2328.713067
6824.86842,2344.672593
4688.786806,2314.2523
2735.681296,2381.15438
2547.883825,2390.527685
9.604006291,2285.026557
1489.160892,2314.45283
6389.066973,2295.943291
122.2841334,2308.275061
482.865841,2343.785727
5964.245995,2387.214637
7465.222069,2292.852894
2471.179057,2277.430023
1108.866778,2261.753919
5140.021181,2270.845858
3760.178857,2285.497842
4379.256566,2262.632866
4553.394205,2265.954284
6752.901688,2258.689517
6216.275339,2244.829372
970.6570681,2235.143656
684.799562,2242.380608
6891.250548,2233.784517
7959.524275,2199.249951
2243.01347,2249.0523
8079.571426,2222.614618
6022.139861,2192.587438
3848.920672,2195.667349
4102.125233,2211.524936
4696.019794,2211.280327
3521.024491,2176.313803
8307.842172,2179.373305
2924.674652,2184.425066
1422.208186,2139.258607
7197.209865,2156.148138
5985.965408,2119.638272
1590.401435,2173.821328
5452.131217,2189.648007
2050.804216,2125.527306
2706.668549,2114.254368
4039.134941,2099.667232
688.4076403,2085.166059
193.0885611,2060.55677
4866.841459,2116.708465
127.042034,2032.594171
4217.620628,2067.832343
6836.533185,2099.370396
1367.737513,2028.2093
4611.656044,2035.395379
5652.898304,2054.320327
3493.568487,2015.57679
2571.730879,2031.051568
23.93470433,2007.957275
6773.349626,1999.331068
2414.182732,2013.692573
1823.502287,2046.46247
3884.106634,1989.837745
3112.465933,1964.01035
304.7139577,1942.284776
639.6544377,1956.412768
6392.064426,1965.031827
1635.28904,1944.604506
3378.886091,1983.784435
6890.182696,1961.047738
8343.424988,1910.434076
1753.728591,1893.16244
4335.890107,1915.053767
6608.387709,1901.958057
4537.345494,1894.022418
5425.24049,1871.426619
4905.124179,1903.610722
7584.52377,1864.475367
1344.797002,1886.842305
3429.370174,1864.844538
4769.588982,1829.359867
2306.641387,1878.761962
8110.978579,1869.78482
7723.997469,1875.011155
4667.764579,1816.182324
2044.814436,1853.431517
1824.588569,1849.956706
899.3795553,1840.917615
4158.772097,1823.511864
1113.725888,1878.190093
6134.527951,1821.221085
6775.284808,1826.869564
1969.532506,1797.251644
5220.919165,1839.442703
4292.552209,1757.47286
2529.42158,1767.673401
3172.638957,1778.590295
3402.78312,1751.042027
1188.973983,1767.200704
3617.774549,1762.220199
4635.342078,1785.17945
4880.59331,1719.722494
1812.423046,1699.951999
2326.42509,1782.58083
624.8506983,1713.302507
1021.877195,1719.139174
6977.996415,1726.995594
5758.455562,1764.926617
7772.785546,1731.445831
1549.161567,1709.771842
2814.919706,1691.168616
4207.243449,1688.175625
8036.770927,1720.434856
6378.44827,1715.027486
4465.935356,1700.754732
7399.074765,1704.450805
535.2736879,1649.884487
6849.877572,1699.279024
1982.887902,1624.669928
1892.124598,1583.517463
2044.68868,1668.389047
4948.683966,1605.444362
2204.480547,1635.219628
1666.83513,1610.239157
854.7560505,1587.560133
351.2839367,1601.166529
4713.333501,1614.972571
1153.137651,1615.857698
3488.775346,1554.005044
3387.441703,1511.076652
1948.011867,1520.051517
4186.380523,1541.455227
7846.309068,1530.333564
1586.665795,1486.836769
6538.664766,1508.019591
2358.229836,1485.492647
1714.269862,1456.181906
4067.583358,1464.88684
7597.566307,1456.479372
3039.862363,1455.551995
2109.289292,1439.157629
5512.413639,1471.955242
3476.998303,1430.695118
7387.242419,1445.657872
711.4483152,1421.399482
6744.34158,1402.554324
8009.140387,1394.81863
5369.08871,1397.315438
7479.142527,1336.115502
7207.675033,1385.923602
404.6565826,1369.594353
6031.392413,1378.330114
1254.745147,1389.999447
2187.012859,1306.823641
564.2879497,1359.106544
6443.843412,1350.526131
946.6935063,1319.260048
3701.138632,1342.592075
5604.298279,1309.473167
216.9505438,1280.942009
6860.930122,1327.092223
7021.604002,1276.105499
7716.011695,1278.890606
3593.038241,1251.001995
4489.796409,1257.656869
2355.200048,1246.565468
3226.09093,1243.32639
7880.049222,1258.162253
3390.611044,1226.791464
6718.110132,1197.993994
1565.182768,1260.38216
1265.390233,1212.095013
596.7721733,1190.93357
4164.011119,1232.549318
5684.701502,1175.613631
2550.736244,1174.322183
6534.360825,1187.395
3539.728214,1152.140884
5309.50232,1160.525812
4778.262215,1216.463713
4901.956438,1120.349629
435.5905919,1164.204234
5179.156802,1116.77697
780.3432195,1152.178505
2377.765857,1135.93504
306.1912968,1089.85839
7703.331707,1131.359063
1634.898421,1086.390022
4303.651669,1067.282871
2026.676735,1117.635028
3985.471018,1083.693685
6934.399953,1066.503691
1355.60831,1024.687523
3808.351086,1053.154067
1090.296186,1024.219646
7381.585376,1037.106052
4581.272374,1018.994441
2580.726774,1014.854909
99.5122106,1013.0624
7843.409002,1013.693853
6277.836588,1052.711371
8284.626343,1048.599644
6087.029199,959.4032505
5293.68216,972.3906905
1706.409673,976.1677885
5601.02266,992.7147008
8019.686959,948.145979
4720.729069,958.786613
1946.991166,957.8243939
3680.004925,938.412432
332.898234,952.3394513
5844.58433,949.9776547
4460.630279,897.3171516
3512.983169,911.2457
3074.559771,926.8518869
974.5184178,902.276548
7664.828166,909.4270324
1281.366373,897.1504143
1402.256494,898.7334239
2650.537148,874.342542
820.1964214,865.8087753
4783.014452,832.2277047
7949.696227,829.3085054
3239.815185,835.9692851
4269.565466,818.0278698
6128.325613,827.0951801
4359.906429,799.7064958
4128.838014,822.198214
5103.660954,839.1049997
6295.558985,870.0729558
5966.432547,822.6071204
5619.014432,833.5883835
5470.386662,822.1404703
3157.909846,776.760574
972.6599409,793.3635576
8268.862906,778.0202986
3707.92423,782.079944
3310.865812,759.1311411
1972.60005,753.945379
2369.563801,760.6085829
723.3445814,759.7508045
7117.06216,800.2208957
1757.017429,756.653412
7377.671062,758.213568
65.85051527,748.3662787
4086.026629,737.9933027
6411.672362,739.4387911
4686.507479,712.8151996
384.9189651,696.4032118
4270.020606,702.3134805
5630.228097,702.3805529
3471.258906,669.7722354
5822.446904,687.740133
2045.620232,670.9358337
3920.556767,678.8580949
6370.853565,645.9237515
1280.307551,716.366945
5412.447976,656.9853094
1188.802279,628.4240335
4602.226869,661.7886421
7017.663591,600.3155498
1700.505863,602.4275409
8146.04226,616.4645872
8321.176161,606.3339466
7480.742382,577.7793075
6694.028635,595.5149317
1941.735666,534.3832038
5147.939314,671.1735664
3212.349449,571.9630172
6076.430798,561.7718724
1227.073291,513.3275959
2759.053288,550.2519199
176.8192002,505.0782342
327.1198887,515.0267298
4214.72718,522.9677876
7462.552607,479.7778104
15.44691587,490.5079343
8017.769808,487.0626038
3408.367092,495.9049314
80.17556133,488.3589346
4806.51833,488.133294
4521.480404,482.1485637
2191.805377,498.7238866
871.3167241,441.938702
5876.385084,465.2449639
8320.253729,455.851688
6952.779616,457.9331921
2960.123136,443.1560325
7673.016405,425.3565712
6615.136205,454.3759926
3571.453483,429.9687872
3848.984474,427.4428913
7882.694714,438.2175694
5060.525877,420.589673
440.8048375,408.8424369
7185.290159,401.7824195
8146.048556,350.3356302
3498.031641,338.2538221
596.7127758,336.7666526
2809.971295,367.3892362
726.7697478,344.2946485
5419.739862,370.9629034
1190.268408,382.9541204
1402.442577,381.5364624
3683.668401,333.7339956
7432.326822,322.258949
4669.671676,388.5081482
2036.279874,297.1208304
7568.511194,279.7640492
6477.189325,314.034444
4299.2554,265.7376251
6995.245206,288.8142487
6665.481428,271.7985746
3265.40209,288.582567
58.75544998,295.3835127
5607.608918,420.5541262
1092.427327,253.9818833
8080.897626,266.1230708
2315.926485,227.6880198
2943.414486,239.6623807
5520.262743,222.2425183
971.2357258,181.6817858
3646.652003,217.203243
4103.175452,216.7874971
5075.328523,218.1126783
7492.959668,199.5067282
1885.686886,214.1111302
7404.637065,194.265055
4643.684561,220.0528106
1630.918657,211.6864967
4945.799301,225.2213583
3025.367013,138.3555009
271.1230132,264.1253763
2539.013529,174.1273117
5840.98194,148.6277669
676.5894692,158.6350974
5432.205007,149.0485349
8273.461573,143.5125243
4351.412364,139.1182577
803.5015139,115.8284685
6192.460804,79.6665114
249.3134375,103.137149
3041.601708,60.323742
2045.863278,89.55764174
1047.457524,52.01677609
3446.86422,66.68654019
3788.142657,60.35601824
6846.892247,87.05717287
5492.408191,58.86840285
7268.245674,46.70702611
8183.967499,37.30472929
4636.821752,37.7765983
3896.390581,33.13069338
3176.604174,34.88595479
4487.035929,27.54658674
5401.965674,26.14812964
1676.119262,29.47992963
7891.620169,59.85104825
2811.577253,50.49230518
5571.718035,50.80161815
379.5000982,59.36582036
2960.983643,17.60768101
503.6615042,11.89674521
4757.372995,8.684556501
1311.938732,8.423947151
1955.20704,3.954403926
1999.020888,1.859958804
6435.162905,9.886653254
7067.085139,5.361329536
7526.28047,19.48994695
8336.483723,8.663897997
